,Index,Address,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
5637,2705,0x964694099e4e41a7fab676e3f5797f5adae92062,1134.99,3438.13,329106.68,190,33,0,10,21,0.003,9.999074,2.487427,0,11.703,0.51969,0,0,0,223,98.74113528,82.08510375,0,-16.65603153,73,245040.593,244661.2084,0,5,16,0,25,0,0,0,0,0,53059.46,4804.71751,0,53059.46,11120.96402,0,0,0,15,25,EOS,PayPie
5684,2752,0x9782cb9446472dcb5ed4f37e9825c0f6660ffef9,5.6,6647.79,372572.85,53,56,0,1,1,0.195691,0.218696,0.203685,0.199441,0.412913,0.214543,0,0,0,109,11.37076426,11.40635855,0,0.035594293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5690,2758,0x97a7142eac2072d87b7f8cf1e84251361378c8a9,0,0,414.68,1,1,0,1,1,6.3,6.3,6.3,6.29938,6.29938,6.29938,0,0,0,2,6.29938,6.3,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5708,2776,0x9839328556e6c64174fb0d8644285ba98c715a47,6.93,1087.96,389712.98,346,356,0,164,344,0.001204,185,5.527721,0.000646,184.99958,5.687051,0,0,0,702,1967.719579,1967.868825,0,0.149245405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5721,2789,0x987363b7b5982c067d9e432ac89f1e8465e08d80,21.34,0,64.03,3,1,0,1,3,101,101,101,0.996213,50.863223,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5732,2800,0x98d2998a31060f57d3ed1cc56e0ccc03d16f5755,0,0,24.03,1,1,0,1,1,0.0295,0.0295,0.0295,0.028918,0.028918,0.028918,0,0,0,2,0.028918468,0.0295,0,0.000581532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5742,2810,0x991e761e91951aa35c3b2e7072b73b1906b58132,26392.82,0,52785.63,2,1,0,1,1,0.443132,0.443132,0.443132,0.002928,0.437642,0.220285,0,0,0,3,0.44057042,0.44313242,0,0.002562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5746,2814,0x992f5f54f32f4f75a475bc53df2ea74ae03d7eb0,0,0,59.97,1,1,0,1,1,2.113002,2.113002,2.113002,2.112561,2.112561,2.112561,0,0,0,2,2.11256053,2.11300153,0,0.000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,2829,0x9996667576eadab24a389fb1ed882b488aad38bb,8449.21,2071.7,257132.6,27,14,0,8,24,0.17566600000000002,93.23944,13.12182,0,64.80848399999999,7.025484,0,0,0,41,189.6880584,183.7054741,0,-5.982584246,15,12740.03357,15179.857,0,4,9,0,8,0,0,0,0,0,9600,1158.1848699999996,31.857,9590,3794.96425,0,0,0,4,8,ICONOMI,ICONOMI
5769,2837,0x99ce5e01c2df56eea36989b58e38ab740452da8d,0,1858.74,226766.82,0,122,1,2,0,0,0.79243,0.37996,0,0,0,0,0,0,123,0,46.35517692,0,46.35517692,2,1.791868199,0,0,0,2,0,2,0,0,0,0,0.80655,0.985318,0.895934,0,0,0,0,0,0,0,2,None,OmiseGO
5771,2839,0x99dc8a94c2e7fd25141bf43563c642bbee57399c,1.46,0.97,6.32,3,2,0,2,3,369.474236,1631.525764,1000.5,2.669396,1183.219775,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5775,2843,0x99f62b22dd1870a577e731d1723c0b95149bc6a2,165.29,799.68,242212.58,43,294,0,5,1,0.002599,0.74,0.106153,0.389815,1.413729,0.724813,0,0,0,337,31.16695125,31.20888561,0,0.04193436,1,71.53677769,0,0,0,1,0,1,0,0,0,0,71.536778,71.536778,71.536778,0,0,0,0,0,0,0,1,None,XENON
5783,2851,0x9a32fbb277ceb7df57e0433c792385048df6ff1b,33.3,4068.14,32811.53,8,8,0,1,1,0.049025,0.199032,0.103633,0.048584,0.198591,0.103192,0,0,0,16,0.825538797,0.8290667970000001,0,0.003528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,2859,0x9a5c94bad40e24a8b7fe4d8271d5af896a1a76b5,7.79,347.21,1065.02,3,3,0,1,3,0.250348,4.33511,1.6183459999999998,0.249872,4.334606,1.617861,0,0,0,6,4.853582226,4.85503751,0,0.001455284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,2867,0x9a9b0d9813aebd037171379bbbb4e4e6c1ed77a4,0,0,89979.13,1,1,0,1,1,0.957765,0.957765,0.957765,0.957324,0.957324,0.957324,0,0,0,2,0.95732426,0.95776526,0,0.000441,1,0.072144911,0,0,0,1,0,1,0,0,0,0,0.072145,0.072145,0.072145,0,0,0,0,0,0,0,1,None,OmiseGO
5801,2869,0x9aa3c0dadc4cdd80f7c65863c250ccd08c67196d,21.68,0,65.03,3,1,0,1,3,101,101,101,1.29895,51.757135,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5810,2878,0x9b2625beebc103649f32cfe052c1b8ce6f24a16d,49.24,2885.89,1329514.15,451,453,0,1,1,1.010026,2.802318,1.07495,1.008447,2.801852,1.078864,0,0,0,904,486.5678733,486.9524169,0,0.38454356,2,1.1e-11,100,0,1,1,0,1,0,0,0,0,0,0,0,100,100,100,0,0,0,1,1,blockwell.ai KYC Casper Token,Tronix
5820,2888,0x9b6fa3e7be94038c30d6ae0287ae0bd52f0578ef,0,20160.98,60482.93,0,3,1,2,0,0,16.33,8.0021,0,0,0,0,0,0,4,0,24.0063,0,24.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,2890,0x9b762a85ce95740207065a766ed9b05d6a3eb0f5,6.69,2744.31,481411.83,173,175,0,2,1,0.9055,5.243628,3.686285,0.999268,8.058311,3.728267,0,0,0,348,644.9901639,645.099962,0,0.109798076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,2923,0x9c7ccecd992d43c6215c3e87424687c447d8beb5,162.26,0.36,325.95,2,4,0,4,2,19.325958,29.999496,25.25,2.551552,98.447464,50.499508,0,0,0,6,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,2965,0x9dadb4060e179e62dda9ce44b0a690cc777d214b,0,96.88,758527.15,1,3,0,1,1,0.005,0.973591,0.327864,0.983355,0.983355,0.983355,0,0,0,4,0.98335497,0.98359122,0,0.00023625,5,220.8699722,0,0,0,5,0,5,0,0,0,0,0,199.052537,44.173994,0,0,0,0,0,0,0,5,None,Livepeer Token
5902,2970,0x9dcb7a050d5be546c17d03dd1cc0aea88c858fcd,11.31,642.38,1622882.48,2463,2483,0,8,3,0.07,26.322885,2.013288,0.5893609999999999,26.314028000000004,2.028921,0,0,0,4946,4997.233287,4998.9932979999985,0,1.76001129,1,0,100,0,1,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,1,0,blockwell.ai KYC Casper Token,None
5913,2981,0x9e197f4bf58830352d705c7c3dba29496bceff37,505.4,1809.38,253532.9,294,58,0,16,59,0.001,8.497511,1.746478,0,6.677219999999998,0.372891,0,0,0,352,109.6299322,101.2957241,0,-8.334208181,175,433458.4481,409949.1416,0,25,26,0,24,0,0,0,0,0,100000,4051.013534,0,100000,6028.663847,0,0,0,19,23,ZRX,ZRX
5924,2992,0x9e68ee17958f9a1e15f7feb0dfac6324e617ace3,29.96,11018.05,33144.02,3,3,0,1,1,0.347739,45.05,20.13258,0.342949,45.046956,20.129776,0,0,0,6,60.38932835,60.39773923,0,0.008410881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5928,2996,0x9e7cf1d8655f76d08f817e749c4af5a2f7c1ef01,0,5885.43,200104.5,0,34,1,3,0,0,0.808904,0.115209,0,0,0,0,0,0,35,0,3.917093162,0,3.917093162,2,0.6981268740000001,0,0,0,2,0,2,0,0,0,0,0.285858,0.412268,0.349063,0,0,0,0,0,0,0,2,None,OmiseGO
5930,2998,0x9e8076079efab6da85aaccc6466992076b4cc212,0,37945.9,303567.2,0,8,1,8,0,0.024216,10,4.51909,0,0,0,0,0,0,9,0,36.15272386,0,36.15272386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,3014,0x9ef880701adf58da09245c440e68e67d73d147a9,0,2185.85,198912.68,0,91,1,3,0,0,0.36906,0.197775,0,0,0,0,0,0,92,0,17.99753353,0,17.99753353,2,1.014005037,0,0,0,2,0,2,0,0,0,0,0.20545,0.808555,0.507003,0,0,0,0,0,0,0,2,None,OmiseGO
5948,3016,0x9f060fbaf7534321bb94405ebad8eda6721b108a,2.86,0.42,9.42,3,2,0,2,3,835.188781,1165.811219,1000.5,0.25208,1901.040769,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5960,3028,0x9f708351ca7b90e88de45a056ce992867f46e626,7.17,3483.54,167554.27,48,48,0,11,2,0.0035,14,7.262579,0,13.999647,7.2607089999999985,0,0,0,96,348.5140296,348.6037689,0,0.089739317,2,0.25649771,0.25649770000000005,0,1,1,0,1,0,0,0,0,0.256498,0.256498,0.256498,0.256498,0.256498,0.256498,0,0,0,1,1,OmiseGO,OmiseGO
5966,3034,0x9f999234304f37d1395216b8222cb1f730d5ca23,0,0,385.6,1,1,0,1,1,1.039486,1.039486,1.039486,1.038866,1.038866,1.038866,0,0,0,2,1.03886582,1.03948582,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,3039,0x9faa83daf0195d757845da9d751c45911ffc6789,11499.01,17767.45,948066.9,50,21,0,9,15,0.02,50,2.784895,0,50,1.187884,0,0,0,71,59.39418523,58.48279579,0,-0.911389444,29,58633.65001000001,58290,0,18,7,0,7,0,0,0,0,0,57500,8376.235716,0,57500,2649.545455,0,0,0,4,7,Cobinhood,TaTaTu
5993,3061,0xa06809cfb1dc74712dbfb281b0a65e4fae6ff43c,4.75,7.17,23.83,2,2,0,2,2,0.025204,21.560511,10.792857,0.024732,21.560039,10.792386,0,0,0,4,21.58477118,21.58571445,0,0.000943273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5998,3066,0xa08ec916d6edc6533c86b756ef1de16eb8afa65b,23.7,590.11,509889.9,823,831,0,1,2,0.100181,4.59007,0.234468,0.099761,4.58965,0.236328,0,0,0,1654,194.4975697,194.8432507,0,0.345681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6031,3099,0xa154fa361d3faa4e17a127277ff2666ca952c0da,4.18,6685.08,33446.28,5,5,0,4,5,0.62,1.32,0.951664,0.619559,1.319528,0.951166,0,0,0,10,4.755829166,4.75831854,0,0.002489374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6034,3102,0xa160c0065bea68f090353c3cb5273b7009cdb201,164.07,0,328.15,2,1,0,1,2,101,101,101,1,99.998492,50.499246,0,0,0,3,100.9984925,101,0,0.00150753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,3108,0xa193c943980a9340f306b3d59deb183dc501b35f,11.9,7.35,104984.1,6910,3094,0,1259,3551,1e-06,5999.99895,32.957226,0,1315,11.953699,0,0,0,10004,82600.06062,101969.6557,0,19369.59509,215,107550031.2,4809531.096,0,24,66,0,79,0,0,0,0,0,86011420,628947.5508,0,2750008,109307.5249,0,0,0,17,79,OmiseGO,EOS
6044,3112,0xa1af766e540b28dc551fd02d372549d55b087251,0,713.97,653999.4,0,916,1,7,0,0,21.186786,4.507002,0,0,0,0,0,0,917,0,4128.413798,0,4128.413798,1,1.139149536,0,0,0,1,0,1,0,0,0,0,1.13915,1.13915,1.13915,0,0,0,0,0,0,0,1,None,OmiseGO
6053,3121,0xa1ed3639c3b75ec9e5e2ffa947cd0dec7068d44f,0,1459.08,192598.72,0,132,1,3,0,0,0.814071,0.430866,0,0,0,0,0,0,133,0,56.87433321,0,56.87433321,2,1.998201519,0,0,0,2,0,2,0,0,0,0,0.991672,1.00653,0.999101,0,0,0,0,0,0,0,2,None,OmiseGO
6078,3146,0xa292b46965e7974f8331b8c2a413b95207543acb,335170.12,7805.43,685951.1,2,2,0,2,2,0.005691,0.6067170000000001,0.306204,0.005481,0.605217,0.305349,0,0,0,4,0.61069721,0.61240721,0,0.00171,4,149.9929033,0,0,0,4,0,4,0,0,0,0,0,137.812869,37.498226,0,0,0,0,0,0,0,4,None,OmiseGO
6104,3172,0xa3a0129ebf9bf0bbf54a7d9614e2410b6dd0c687,6.59,174937.65,699776.93,4,4,0,2,1,0.003,0.005,0.0045,0,0,0,0,0,0,8,0,0.018000000000000002,0,0.018000000000000002,29,9.32e-11,9.31e-11,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bitqy,bitqy
6140,3208,0xa48f0ad95fff851bdce8f69014d8a738009cf585,24206.86,8193.92,332576.7,9,14,0,11,7,0.001,10.91703,2.2226220000000003,0.01,26.702577,3.567966,0,0,0,23,32.11169501,31.11671152,0,-0.994983488,8,834.4928928999999,0,0,0,8,0,8,0,0,0,0,0,539.914142,104.311612,0,0,0,0,0,0,0,8,None,ICONOMI
6141,3209,0xa493df289c33043a18eb2864083999e7ee7c6b17,13.13,0,52.53,4,1,0,1,4,101,101,101,0.01,50.617133,25.249475,0,0,0,5,100.9979,101,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6148,3216,0xa4c5222b4adb429cbb3733c5f82d8a0dd8189e28,1.8,9504.58,66544.68,7,7,0,6,1,0.994192,4,2.069038,0.993655,3.999338,2.068544,0,0,0,14,14.47980498,14.48326532,0,0.003460336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,3271,0xa62c8485b8fb46b0fc73cf1fe8218a004d980eff,18.27,41291.34,413096.08,10,10,0,3,2,0.525616,15,6.060958,0.524979,14.999341,6.060405,0,0,0,20,60.60404774,60.60957934,0,0.005531597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6207,3275,0xa6416a7de047fea1411b0453c13d4e80bad8add1,0,2955.19,132983.35,0,45,1,3,0,0,138.108879,33.563496,0,0,0,0,0,0,46,0,1510.357301,0,1510.357301,2,603.9023128,0,0,0,2,0,2,0,0,0,0,3.902313,600,301.951156,0,0,0,0,0,0,0,2,None,OmiseGO
6209,3277,0xa650e8f5031e60b2c25bd0a0dafcdec42e5c5a94,13.69,16639.25,299752.93,18,18,0,1,1,0.0501,1.260065,0.6628470000000001,0.04821,1.259834,0.662025,0,0,0,36,11.91645869,11.93125444,0,0.01479575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212,3280,0xa65faf96f9e7efb0a91d147e534131153b4f9c9b,1.56,0.11,4.9,3,2,0,2,3,98.858342,1902.141658,1000.5,4,1503.450608,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221,3289,0xa68c5017f1592337435e1d530dc95f2fcc7f7e3d,162.48,0.29,325.83,2,3,0,3,2,2.274987,91.769851,33.666667,1,99.999016,50.499508,0,0,0,5,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234,3302,0xa6d660e3de25193a76eecabc223638c20e7f90ab,22.77,0,68.3,3,1,0,1,3,101,101,101,0.4,79.989869,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6239,3307,0xa6fe0fc0a07dccdb3da44ba076bfe1f14802b8b8,1045.07,4370.72,800697.08,5,182,0,4,3,0.010549,1.009482,0.526098,6.100096,43.000055,17.420005,0,0,0,187,87.10002492,95.74984148,0,8.649816559,16,18980.58215,0,0,0,12,0,16,0,0,0,0,0,15000,1186.286384,0,0,0,0,0,0,0,16,None,Promodl
6240,3308,0xa7004dbfda059f156ec851cd2f0df642616589b8,0,1889.87,226784.58,0,120,1,3,0,0,0.575906,0.259342,0,0,0,0,0,0,121,0,31.12100307,0,31.12100307,2,0.591991729,0,0,0,2,0,2,0,0,0,0,0.187443,0.404549,0.295996,0,0,0,0,0,0,0,2,None,OmiseGO
6270,3338,0xa77a170d216868074d3686f95dc136cdc346f018,0,0,42.28,1,1,0,1,1,0.20345,0.20345,0.20345,0.202946,0.202946,0.202946,0,0,0,2,0.20294618,0.20345018,0,0.000504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6278,3346,0xa79c6dfbaffeab00b084b094f8e803cd81faff57,22406.49,13148.02,235733.6,7,6,0,3,1,0.95993,50,19.018178,0.958482,49.999116,16.654141,0,0,0,13,116.5789867,114.10907,0,-2.469916702,1,14.02370555,0,0,0,1,0,1,0,0,0,0,14.023706,14.023706,14.023706,0,0,0,0,0,0,0,1,None,VIU
6283,3351,0xa7db4a33e53ec706358428a19d9162b2e6a3157c,38428.41,1.07,115287.37,3,2,0,1,2,0.5,7.176639,3.83832,0.025374,7.539822,2.558399,0,0,0,5,7.67519644,7.67663924,0,0.0014428,1,0.56992784,0,0,0,1,0,1,0,0,0,0,0.569928,0.569928,0.569928,0,0,0,0,0,0,0,1,None,OmiseGO
6287,3355,0xa7e62708e9eb3cde3822d615175118e6f2f028cc,22.18,0,66.55,3,1,0,1,3,101,101,101,0.61,93.114055,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6302,3370,0xa830e5ae08859e61fb8015ac1fa51acbb4108435,0,1458.58,542590.4,0,372,1,5,0,0,12.487111,1.922825,0,0,0,0,0,0,373,0,715.2908082,0,715.2908082,2,1.562112601,0,0,0,2,0,2,0,0,0,0,0.559297,1.002815,0.7810560000000001,0,0,0,0,0,0,0,2,None,OmiseGO
6304,3372,0xa833b2129cab0a743972cd61ab019a59c2069b3f,0,1565.85,192599.6,0,123,1,3,0,0,0.627576,0.225735,0,0,0,0,0,0,124,0,27.76541311,0,27.76541311,2,1.357785186,0,0,0,2,0,2,0,0,0,0,0.563307,0.794478,0.6788930000000001,0,0,0,0,0,0,0,2,None,OmiseGO
6306,3374,0xa85307b253f2ede0b7ff62a2f747b1483a6fce0a,6642.61,6489.07,746009.1,83,30,0,21,49,0.04564,21.396583,4.576228,0,21,1.809669,0,0,0,113,150.20252,137.2868322,0,-12.91568784,122,1778759.28,731637.2184,0,19,47,0,50,0,0,0,0,0,296000,19334.34,0,158000,24387.90728,0,0,0,20,48,SeratioCoin,KickCoin
6308,3376,0xa868cfbb3c5dd89c28d4de72b6dc792457111e54,0,1819.97,283914.73,0,156,1,6,0,0,0.743316,0.264971,0,0,0,0,0,0,157,0,41.33550895,0,41.33550895,2,1.035393529,0,0,0,2,0,2,0,0,0,0,0.288183,0.747211,0.5176970000000001,0,0,0,0,0,0,0,2,None,OmiseGO
6318,3386,0xa8b2e7e753b149a3beaab716de3c897ddefe30e6,4771.47,3386.87,47565.47,5,7,0,5,5,0.999622,415.90015,152.00380900000005,1,1000,212.80473,0,0,0,12,1064.023651,1064.026665,0,0.003013999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6320,3388,0xa8c1621610483a310cce8adbc4ea0de43988f059,20.41,32329.7,226450.8,7,7,0,7,1,0.2,15,6.9357479999999985,0.196956,14.997937,6.934136,0,0,0,14,48.53894871,48.55023263,0,0.01128392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6338,3406,0xa93428b6146c323ecf0c348f0887d8d7887b30be,10071.66,6393,953557.6,75,31,0,16,35,0.01,119.1,15.450363,0,60,6.960947,0,0,0,106,522.071,478.9612485,0,-43.1097515,92,1028858.677,591900.6923,0,10,32,0,38,0,0,0,0,0,400000,15588.76783,5,200000,22765.41124,0,0,0,5,38,EOS,EOS
6340,3408,0xa94a32b99a6243a3835c92fd920084f84db41e33,23.88,0.25,72.13,3,2,0,2,3,1.600171,99.399829,50.5,1.12,66.583809,33.666152000000004,0,0,0,5,100.9984557,101,0,0.001544256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6353,3421,0xa99c279c6208c6b1e2716c403580d622df06a840,145954.78,0,291909.57,2,1,0,1,2,1.005,1.005,1.005,0.004118,1,0.502059,0,0,0,3,1.004118,1.005,0,0.000882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6364,3432,0xa9dc4740c9569215be9863a0b04040e47a114e76,0,0,60305.97,1,1,0,1,1,1,1,1,0.999559,0.999559,0.999559,0,0,0,2,0.999559,1,0,0.000441,1,0.075326298,0,0,0,1,0,1,0,0,0,0,0.075326,0.075326,0.075326,0,0,0,0,0,0,0,1,None,OmiseGO
6367,3435,0xa9efcd12b10caa2640d0b0b30d7646b00a124348,5.88,56447.43,225813.23,4,4,0,4,1,1.09,2,1.436863,1.089156,1.999392,1.435856,0,0,0,8,5.74342384,5.74745134,0,0.0040275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6377,3445,0xaa10bf01fc4336a65931719f36372b1bf98b5d23,25.42,0,76.25,3,2,0,2,3,23.300599,77.699401,50.5,2,77.45177199999998,33.666163,0,0,0,5,100.998488,101,0,0.001512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6382,3450,0xaa27ec00cfc985316ce01a872a87393a1c8398ea,22.38,0,67.15,3,1,0,1,3,101,101,101,0.25,70.62276,33.666149,0,0,0,4,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401,3469,0xaa99859f2c1ff0904e9c3ea31c8be283241c03e6,0,8337.53,141737.98,0,17,1,6,0,0,4.469494999999998,2.167293,0,0,0,0,0,0,18,0,36.84397257,0,36.84397257,1,0.469113901,0,0,0,1,0,1,0,0,0,0,0.469114,0.469114,0.469114,0,0,0,0,0,0,0,1,None,OmiseGO
6404,3472,0xaaaf91d9b90df800df4f55c205fd6989c977e73a,0,7.3,72994.58,0,9999,1,2565,0,0,0.99,0.000158,0,0,0,0,0,0,10000,0,1.58,0,1.58,32,8387.87889,100,1.26e-07,1,20,1,17,0,0,0,0,0,2500,335.515156,100,100,100,0,0,0,1,17,blockwell.ai KYC Casper Token,TokenCard
6411,3479,0xaaf21a1cbfd2d46a67450bc6405d5af52829bc08,24.06,0.18,72.55,3,2,0,2,3,17.076317,83.923683,50.5,0.667913,87.978166,33.666149,0,0,0,5,100.998446,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6417,3485,0xab1b3707d5bfc7411c774279b097beecd4a10785,0,19260.17,192601.7,0,10,1,6,0,0,18.39442,7.0127380000000015,0,0,0,0,0,0,11,0,70.12737969,0,70.12737969,2,1.107737413,0,0,0,2,0,2,0,0,0,0,0.46053,0.647208,0.553869,0,0,0,0,0,0,0,2,None,OmiseGO
6425,3493,0xab528edc4bdfcdaec412c42205a281c6460e5b65,0.89,0.42,3.52,3,2,0,2,3,794.177673,1206.822327,1000.5,1.1,1566.998878,666.9993900000002,0,0,0,5,2000.998169,2001,0,0.001830667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6439,3507,0xabbc6dbb35001ccee57191af2e5b1f067889b39c,2.38,0.15,7.45,3,2,0,2,3,638.260638,1362.739362,1000.5,0.499124,1629.959066,666.999528,0,0,0,5,2000.998585,2001,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6447,3515,0xabf3a38e57683028d4cb989686ce583a8ad6d142,163.77,0,327.53,2,1,0,1,2,101,101,101,0.5,100.499016,50.499508,0,0,0,3,100.9990158,101,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6456,3524,0xac1ca1164fd516f756e62b45a9b498ed212dd325,0,7787.67,319294.35,0,41,1,3,0,0,1.005008,0.8407120000000001,0,0,0,0,0,0,42,0,34.46917743,0,34.46917743,2,0.917062694,0,0,0,2,0,2,0,0,0,0,0.452716,0.464347,0.458531,0,0,0,0,0,0,0,2,None,OmiseGO
6468,3536,0xac4dbd21a6cf1047e0bcc2631132a288143284f9,1708.59,1701.47,997372.47,283,302,0,84,160,0.004527,50.68797,3.796793,0,27,4.156852,0,0,0,585,1176.38917,1146.631432,0,-29.75773838,189,4626709.426,4297225.328,0,41,89,0,89,0,0,0,0,0,2500000,37923.84775,0,2500000,64137.69147000001,0,0,0,48,88,0xcert Protocol Token,EOS
6475,3543,0xac8806c8e95b1f35a05a5d3a188283df5afef54a,144.39,2358.39,841174.82,109,350,0,3,1,0.200001,6.49,0.26710100000000003,0.5472560000000001,6.488723,0.8564450000000001,0,0,0,459,93.35251236,93.48523364,0,0.132721282,6,421.1340193,0,0,0,4,0,6,0,0,0,0,0,365,70.189003,0,0,0,0,0,0,0,6,None,Livepeer Token
6478,3546,0xacb0c84dbca1d25fe97d5513456b926abd758dbe,36.37,366.84,368326.18,9986,14,3,8,14,0.01,10,1.518572,0,4,0.001065,0,0,0,10003,10.630195,21.26000995,0,10.62981495,18,195.9162605,4.870000000000001e-09,0,9,5,0,5,0,0,0,0,0,101.379515,39.183252,0,0,0,0,0,0,1,5,,
